Provincias;Clase de disolución;Periodo;Total
10 Cáceres;Voluntaria;2012M06;10
10 Cáceres;Voluntaria;2012M05;12
10 Cáceres;Voluntaria;2012M04;6
10 Cáceres;Voluntaria;2012M03;9
10 Cáceres;Voluntaria;2012M02;14
10 Cáceres;Voluntaria;2012M01;19
10 Cáceres;Por fusión;2022M12;0
10 Cáceres;Por fusión;2022M11;0
10 Cáceres;Por fusión;2022M10;0
10 Cáceres;Por fusión;2022M09;0
10 Cáceres;Por fusión;2022M08;0
10 Cáceres;Por fusión;2022M07;0
10 Cáceres;Por fusión;2022M06;0
10 Cáceres;Por fusión;2022M05;0
10 Cáceres;Por fusión;2022M04;1
10 Cáceres;Por fusión;2022M03;0
10 Cáceres;Por fusión;2022M02;0
10 Cáceres;Por fusión;2022M01;0
10 Cáceres;Por fusión;2021M12;0
10 Cáceres;Por fusión;2021M11;0
10 Cáceres;Por fusión;2021M10;0
10 Cáceres;Por fusión;2021M09;0
10 Cáceres;Por fusión;2021M08;2
10 Cáceres;Por fusión;2021M07;1
10 Cáceres;Por fusión;2021M06;0
10 Cáceres;Por fusión;2021M05;0
10 Cáceres;Por fusión;2021M04;0
10 Cáceres;Por fusión;2021M03;0
10 Cáceres;Por fusión;2021M02;1
10 Cáceres;Por fusión;2021M01;1
10 Cáceres;Por fusión;2020M12;0
10 Cáceres;Por fusión;2020M11;1
10 Cáceres;Por fusión;2020M10;0
10 Cáceres;Por fusión;2020M09;3
10 Cáceres;Por fusión;2020M08;1
10 Cáceres;Por fusión;2020M07;0
10 Cáceres;Por fusión;2020M06;0
10 Cáceres;Por fusión;2020M05;0
10 Cáceres;Por fusión;2020M04;0
10 Cáceres;Por fusión;2020M03;0
10 Cáceres;Por fusión;2020M02;0
10 Cáceres;Por fusión;2020M01;1
10 Cáceres;Por fusión;2019M12;4
10 Cáceres;Por fusión;2019M11;0
10 Cáceres;Por fusión;2019M10;0
10 Cáceres;Por fusión;2019M09;0
10 Cáceres;Por fusión;2019M08;0
10 Cáceres;Por fusión;2019M07;0
10 Cáceres;Por fusión;2019M06;0
10 Cáceres;Por fusión;2019M05;0
10 Cáceres;Por fusión;2019M04;0
10 Cáceres;Por fusión;2019M03;0
10 Cáceres;Por fusión;2019M02;0
10 Cáceres;Por fusión;2019M01;0
10 Cáceres;Por fusión;2018M12;0
10 Cáceres;Por fusión;2018M11;0
10 Cáceres;Por fusión;2018M10;0
10 Cáceres;Por fusión;2018M09;0
10 Cáceres;Por fusión;2018M08;0
10 Cáceres;Por fusión;2018M07;0
10 Cáceres;Por fusión;2018M06;0
10 Cáceres;Por fusión;2018M05;0
10 Cáceres;Por fusión;2018M04;0
10 Cáceres;Por fusión;2018M03;0
10 Cáceres;Por fusión;2018M02;0
10 Cáceres;Por fusión;2018M01;0
10 Cáceres;Por fusión;2017M12;0
10 Cáceres;Por fusión;2017M11;0
10 Cáceres;Por fusión;2017M10;0
10 Cáceres;Por fusión;2017M09;0
10 Cáceres;Por fusión;2017M08;1
10 Cáceres;Por fusión;2017M07;0
10 Cáceres;Por fusión;2017M06;1
10 Cáceres;Por fusión;2017M05;0
10 Cáceres;Por fusión;2017M04;0
10 Cáceres;Por fusión;2017M03;0
10 Cáceres;Por fusión;2017M02;1
10 Cáceres;Por fusión;2017M01;1
10 Cáceres;Por fusión;2016M12;0
10 Cáceres;Por fusión;2016M11;0
10 Cáceres;Por fusión;2016M10;0
10 Cáceres;Por fusión;2016M09;0
10 Cáceres;Por fusión;2016M08;0
10 Cáceres;Por fusión;2016M07;0
10 Cáceres;Por fusión;2016M06;2
10 Cáceres;Por fusión;2016M05;0
10 Cáceres;Por fusión;2016M04;0
10 Cáceres;Por fusión;2016M03;0
10 Cáceres;Por fusión;2016M02;1
10 Cáceres;Por fusión;2016M01;0
10 Cáceres;Por fusión;2015M12;0
10 Cáceres;Por fusión;2015M11;1
10 Cáceres;Por fusión;2015M10;2
10 Cáceres;Por fusión;2015M09;0
10 Cáceres;Por fusión;2015M08;0
10 Cáceres;Por fusión;2015M07;0
10 Cáceres;Por fusión;2015M06;0
10 Cáceres;Por fusión;2015M05;0
10 Cáceres;Por fusión;2015M04;0
10 Cáceres;Por fusión;2015M03;1
10 Cáceres;Por fusión;2015M02;0
10 Cáceres;Por fusión;2015M01;0
10 Cáceres;Por fusión;2014M12;2
10 Cáceres;Por fusión;2014M11;2
10 Cáceres;Por fusión;2014M10;1
10 Cáceres;Por fusión;2014M09;0
10 Cáceres;Por fusión;2014M08;0
10 Cáceres;Por fusión;2014M07;0
10 Cáceres;Por fusión;2014M06;0
10 Cáceres;Por fusión;2014M05;3
10 Cáceres;Por fusión;2014M04;0
10 Cáceres;Por fusión;2014M03;0
10 Cáceres;Por fusión;2014M02;0
10 Cáceres;Por fusión;2014M01;1
10 Cáceres;Por fusión;2013M12;0
10 Cáceres;Por fusión;2013M11;2
10 Cáceres;Por fusión;2013M10;0
10 Cáceres;Por fusión;2013M09;0
10 Cáceres;Por fusión;2013M08;1
10 Cáceres;Por fusión;2013M07;0
10 Cáceres;Por fusión;2013M06;1
10 Cáceres;Por fusión;2013M05;1
10 Cáceres;Por fusión;2013M04;0
10 Cáceres;Por fusión;2013M03;0
10 Cáceres;Por fusión;2013M02;0
10 Cáceres;Por fusión;2013M01;6
10 Cáceres;Por fusión;2012M12;6
10 Cáceres;Por fusión;2012M11;0
10 Cáceres;Por fusión;2012M10;1
10 Cáceres;Por fusión;2012M09;0
10 Cáceres;Por fusión;2012M08;4
10 Cáceres;Por fusión;2012M07;1
10 Cáceres;Por fusión;2012M06;1
10 Cáceres;Por fusión;2012M05;1
10 Cáceres;Por fusión;2012M04;0
10 Cáceres;Por fusión;2012M03;0
10 Cáceres;Por fusión;2012M02;0
10 Cáceres;Por fusión;2012M01;1
10 Cáceres;Otras;2022M12;0
10 Cáceres;Otras;2022M11;0
10 Cáceres;Otras;2022M10;0
10 Cáceres;Otras;2022M09;0
10 Cáceres;Otras;2022M08;0
10 Cáceres;Otras;2022M07;0
10 Cáceres;Otras;2022M06;0
10 Cáceres;Otras;2022M05;0
10 Cáceres;Otras;2022M04;0
10 Cáceres;Otras;2022M03;1
10 Cáceres;Otras;2022M02;0
10 Cáceres;Otras;2022M01;1
10 Cáceres;Otras;2021M12;0
10 Cáceres;Otras;2021M11;0
10 Cáceres;Otras;2021M10;1
10 Cáceres;Otras;2021M09;0
10 Cáceres;Otras;2021M08;0
10 Cáceres;Otras;2021M07;0
10 Cáceres;Otras;2021M06;2
10 Cáceres;Otras;2021M05;0
10 Cáceres;Otras;2021M04;1
10 Cáceres;Otras;2021M03;0
10 Cáceres;Otras;2021M02;0
10 Cáceres;Otras;2021M01;0
10 Cáceres;Otras;2020M12;1
10 Cáceres;Otras;2020M11;2
10 Cáceres;Otras;2020M10;0
10 Cáceres;Otras;2020M09;0
10 Cáceres;Otras;2020M08;0
10 Cáceres;Otras;2020M07;0
10 Cáceres;Otras;2020M06;1
10 Cáceres;Otras;2020M05;0
10 Cáceres;Otras;2020M04;0
10 Cáceres;Otras;2020M03;0
10 Cáceres;Otras;2020M02;1
10 Cáceres;Otras;2020M01;0
10 Cáceres;Otras;2019M12;0
10 Cáceres;Otras;2019M11;1
10 Cáceres;Otras;2019M10;0
10 Cáceres;Otras;2019M09;0
10 Cáceres;Otras;2019M08;0
10 Cáceres;Otras;2019M07;1
10 Cáceres;Otras;2019M06;1
10 Cáceres;Otras;2019M05;0
10 Cáceres;Otras;2019M04;0
10 Cáceres;Otras;2019M03;0
10 Cáceres;Otras;2019M02;0
10 Cáceres;Otras;2019M01;0
10 Cáceres;Otras;2018M12;1
10 Cáceres;Otras;2018M11;1
10 Cáceres;Otras;2018M10;1
10 Cáceres;Otras;2018M09;2
10 Cáceres;Otras;2018M08;0
10 Cáceres;Otras;2018M07;0
10 Cáceres;Otras;2018M06;0
10 Cáceres;Otras;2018M05;0
10 Cáceres;Otras;2018M04;3
10 Cáceres;Otras;2018M03;1
10 Cáceres;Otras;2018M02;1
10 Cáceres;Otras;2018M01;0
10 Cáceres;Otras;2017M12;0
10 Cáceres;Otras;2017M11;1
10 Cáceres;Otras;2017M10;1
10 Cáceres;Otras;2017M09;0
10 Cáceres;Otras;2017M08;0
10 Cáceres;Otras;2017M07;4
10 Cáceres;Otras;2017M06;4
10 Cáceres;Otras;2017M05;1
10 Cáceres;Otras;2017M04;5
10 Cáceres;Otras;2017M03;0
10 Cáceres;Otras;2017M02;1
10 Cáceres;Otras;2017M01;0
10 Cáceres;Otras;2016M12;1
10 Cáceres;Otras;2016M11;1
10 Cáceres;Otras;2016M10;0
10 Cáceres;Otras;2016M09;0
10 Cáceres;Otras;2016M08;1
10 Cáceres;Otras;2016M07;0
10 Cáceres;Otras;2016M06;1
10 Cáceres;Otras;2016M05;2
10 Cáceres;Otras;2016M04;0
10 Cáceres;Otras;2016M03;0
10 Cáceres;Otras;2016M02;0
10 Cáceres;Otras;2016M01;1
10 Cáceres;Otras;2015M12;4
10 Cáceres;Otras;2015M11;1
10 Cáceres;Otras;2015M10;0
10 Cáceres;Otras;2015M09;1
10 Cáceres;Otras;2015M08;5
10 Cáceres;Otras;2015M07;1
10 Cáceres;Otras;2015M06;1
10 Cáceres;Otras;2015M05;1
10 Cáceres;Otras;2015M04;1
10 Cáceres;Otras;2015M03;4
10 Cáceres;Otras;2015M02;0
10 Cáceres;Otras;2015M01;2
10 Cáceres;Otras;2014M12;0
10 Cáceres;Otras;2014M11;4
10 Cáceres;Otras;2014M10;4
10 Cáceres;Otras;2014M09;0
10 Cáceres;Otras;2014M08;0
10 Cáceres;Otras;2014M07;2
10 Cáceres;Otras;2014M06;0
10 Cáceres;Otras;2014M05;6
10 Cáceres;Otras;2014M04;1
10 Cáceres;Otras;2014M03;1
10 Cáceres;Otras;2014M02;3
10 Cáceres;Otras;2014M01;3
10 Cáceres;Otras;2013M12;0
10 Cáceres;Otras;2013M11;4
10 Cáceres;Otras;2013M10;1
10 Cáceres;Otras;2013M09;1
10 Cáceres;Otras;2013M08;6
10 Cáceres;Otras;2013M07;1
10 Cáceres;Otras;2013M06;1
10 Cáceres;Otras;2013M05;0
10 Cáceres;Otras;2013M04;2
10 Cáceres;Otras;2013M03;2
10 Cáceres;Otras;2013M02;1
10 Cáceres;Otras;2013M01;2
10 Cáceres;Otras;2012M12;5
10 Cáceres;Otras;2012M11;5
10 Cáceres;Otras;2012M10;5
10 Cáceres;Otras;2012M09;4
10 Cáceres;Otras;2012M08;3
10 Cáceres;Otras;2012M07;2
10 Cáceres;Otras;2012M06;1
10 Cáceres;Otras;2012M05;2
10 Cáceres;Otras;2012M04;1
10 Cáceres;Otras;2012M03;0
10 Cáceres;Otras;2012M02;0
10 Cáceres;Otras;2012M01;2
11 Cádiz;Voluntaria;2022M12;53
11 Cádiz;Voluntaria;2022M11;26
11 Cádiz;Voluntaria;2022M10;23
11 Cádiz;Voluntaria;2022M09;19
11 Cádiz;Voluntaria;2022M08;18
11 Cádiz;Voluntaria;2022M07;17
11 Cádiz;Voluntaria;2022M06;29
11 Cádiz;Voluntaria;2022M05;25
11 Cádiz;Voluntaria;2022M04;27
11 Cádiz;Voluntaria;2022M03;30
11 Cádiz;Voluntaria;2022M02;40
11 Cádiz;Voluntaria;2022M01;58
11 Cádiz;Voluntaria;2021M12;43
11 Cádiz;Voluntaria;2021M11;25
11 Cádiz;Voluntaria;2021M10;19
11 Cádiz;Voluntaria;2021M09;14
11 Cádiz;Voluntaria;2021M08;31
11 Cádiz;Voluntaria;2021M07;24
11 Cádiz;Voluntaria;2021M06;39
11 Cádiz;Voluntaria;2021M05;32
11 Cádiz;Voluntaria;2021M04;23
11 Cádiz;Voluntaria;2021M03;30
11 Cádiz;Voluntaria;2021M02;33
11 Cádiz;Voluntaria;2021M01;35
11 Cádiz;Voluntaria;2020M12;28
11 Cádiz;Voluntaria;2020M11;20
11 Cádiz;Voluntaria;2020M10;23
11 Cádiz;Voluntaria;2020M09;22
11 Cádiz;Voluntaria;2020M08;12
11 Cádiz;Voluntaria;2020M07;19
11 Cádiz;Voluntaria;2020M06;15
11 Cádiz;Voluntaria;2020M05;8
11 Cádiz;Voluntaria;2020M04;24
11 Cádiz;Voluntaria;2020M03;25
11 Cádiz;Voluntaria;2020M02;32
11 Cádiz;Voluntaria;2020M01;39
11 Cádiz;Voluntaria;2019M12;36
11 Cádiz;Voluntaria;2019M11;19
11 Cádiz;Voluntaria;2019M10;26
11 Cádiz;Voluntaria;2019M09;16
11 Cádiz;Voluntaria;2019M08;15
11 Cádiz;Voluntaria;2019M07;14
11 Cádiz;Voluntaria;2019M06;19
11 Cádiz;Voluntaria;2019M05;19
11 Cádiz;Voluntaria;2019M04;27
11 Cádiz;Voluntaria;2019M03;37
11 Cádiz;Voluntaria;2019M02;30
11 Cádiz;Voluntaria;2019M01;46
11 Cádiz;Voluntaria;2018M12;41
11 Cádiz;Voluntaria;2018M11;12
11 Cádiz;Voluntaria;2018M10;35
11 Cádiz;Voluntaria;2018M09;21
11 Cádiz;Voluntaria;2018M08;16
11 Cádiz;Voluntaria;2018M07;17
11 Cádiz;Voluntaria;2018M06;25
11 Cádiz;Voluntaria;2018M05;25
11 Cádiz;Voluntaria;2018M04;24
11 Cádiz;Voluntaria;2018M03;34
11 Cádiz;Voluntaria;2018M02;37
11 Cádiz;Voluntaria;2018M01;37
11 Cádiz;Voluntaria;2017M12;41
11 Cádiz;Voluntaria;2017M11;28
11 Cádiz;Voluntaria;2017M10;13
11 Cádiz;Voluntaria;2017M09;18
11 Cádiz;Voluntaria;2017M08;15
11 Cádiz;Voluntaria;2017M07;18
11 Cádiz;Voluntaria;2017M06;22
11 Cádiz;Voluntaria;2017M05;19
11 Cádiz;Voluntaria;2017M04;20
11 Cádiz;Voluntaria;2017M03;41
11 Cádiz;Voluntaria;2017M02;45
11 Cádiz;Voluntaria;2017M01;46
11 Cádiz;Voluntaria;2016M12;25
11 Cádiz;Voluntaria;2016M11;24
11 Cádiz;Voluntaria;2016M10;23
11 Cádiz;Voluntaria;2016M09;12
11 Cádiz;Voluntaria;2016M08;20
11 Cádiz;Voluntaria;2016M07;13
11 Cádiz;Voluntaria;2016M06;19
11 Cádiz;Voluntaria;2016M05;15
11 Cádiz;Voluntaria;2016M04;25
11 Cádiz;Voluntaria;2016M03;25
11 Cádiz;Voluntaria;2016M02;27
11 Cádiz;Voluntaria;2016M01;37
11 Cádiz;Voluntaria;2015M12;37
11 Cádiz;Voluntaria;2015M11;21
11 Cádiz;Voluntaria;2015M10;10
11 Cádiz;Voluntaria;2015M09;23
11 Cádiz;Voluntaria;2015M08;17
11 Cádiz;Voluntaria;2015M07;16
11 Cádiz;Voluntaria;2015M06;17
11 Cádiz;Voluntaria;2015M05;16
11 Cádiz;Voluntaria;2015M04;17
11 Cádiz;Voluntaria;2015M03;28
11 Cádiz;Voluntaria;2015M02;24
11 Cádiz;Voluntaria;2015M01;51
11 Cádiz;Voluntaria;2014M12;23
11 Cádiz;Voluntaria;2014M11;25
11 Cádiz;Voluntaria;2014M10;17
11 Cádiz;Voluntaria;2014M09;26
11 Cádiz;Voluntaria;2014M08;19
11 Cádiz;Voluntaria;2014M07;24
11 Cádiz;Voluntaria;2014M06;13
11 Cádiz;Voluntaria;2014M05;15
11 Cádiz;Voluntaria;2014M04;19
11 Cádiz;Voluntaria;2014M03;18
11 Cádiz;Voluntaria;2014M02;19
11 Cádiz;Voluntaria;2014M01;46
11 Cádiz;Voluntaria;2013M12;30
11 Cádiz;Voluntaria;2013M11;22
11 Cádiz;Voluntaria;2013M10;34
11 Cádiz;Voluntaria;2013M09;18
11 Cádiz;Voluntaria;2013M08;14
11 Cádiz;Voluntaria;2013M07;18
11 Cádiz;Voluntaria;2013M06;19
11 Cádiz;Voluntaria;2013M05;22
11 Cádiz;Voluntaria;2013M04;37
11 Cádiz;Voluntaria;2013M03;31
11 Cádiz;Voluntaria;2013M02;25
11 Cádiz;Voluntaria;2013M01;36
11 Cádiz;Voluntaria;2012M12;32
11 Cádiz;Voluntaria;2012M11;26
11 Cádiz;Voluntaria;2012M10;25
11 Cádiz;Voluntaria;2012M09;20
11 Cádiz;Voluntaria;2012M08;16
11 Cádiz;Voluntaria;2012M07;22
11 Cádiz;Voluntaria;2012M06;16
11 Cádiz;Voluntaria;2012M05;27
11 Cádiz;Voluntaria;2012M04;28
11 Cádiz;Voluntaria;2012M03;27
11 Cádiz;Voluntaria;2012M02;37
11 Cádiz;Voluntaria;2012M01;41
11 Cádiz;Por fusión;2022M12;3
11 Cádiz;Por fusión;2022M11;2
11 Cádiz;Por fusión;2022M10;1
11 Cádiz;Por fusión;2022M09;0
11 Cádiz;Por fusión;2022M08;1
11 Cádiz;Por fusión;2022M07;2
11 Cádiz;Por fusión;2022M06;1
11 Cádiz;Por fusión;2022M05;5
11 Cádiz;Por fusión;2022M04;3
11 Cádiz;Por fusión;2022M03;4
11 Cádiz;Por fusión;2022M02;5
11 Cádiz;Por fusión;2022M01;2
11 Cádiz;Por fusión;2021M12;0
11 Cádiz;Por fusión;2021M11;0
11 Cádiz;Por fusión;2021M10;3
11 Cádiz;Por fusión;2021M09;0
11 Cádiz;Por fusión;2021M08;1
11 Cádiz;Por fusión;2021M07;0
11 Cádiz;Por fusión;2021M06;1
11 Cádiz;Por fusión;2021M05;4
11 Cádiz;Por fusión;2021M04;3
11 Cádiz;Por fusión;2021M03;1
11 Cádiz;Por fusión;2021M02;4
11 Cádiz;Por fusión;2021M01;1
11 Cádiz;Por fusión;2020M12;0
11 Cádiz;Por fusión;2020M11;3
11 Cádiz;Por fusión;2020M10;0
11 Cádiz;Por fusión;2020M09;4
11 Cádiz;Por fusión;2020M08;3
11 Cádiz;Por fusión;2020M07;2
11 Cádiz;Por fusión;2020M06;0
11 Cádiz;Por fusión;2020M05;2
11 Cádiz;Por fusión;2020M04;2
11 Cádiz;Por fusión;2020M03;3
11 Cádiz;Por fusión;2020M02;5
11 Cádiz;Por fusión;2020M01;4
11 Cádiz;Por fusión;2019M12;0
11 Cádiz;Por fusión;2019M11;2
11 Cádiz;Por fusión;2019M10;1
11 Cádiz;Por fusión;2019M09;0
11 Cádiz;Por fusión;2019M08;1
11 Cádiz;Por fusión;2019M07;1
11 Cádiz;Por fusión;2019M06;2
11 Cádiz;Por fusión;2019M05;1
11 Cádiz;Por fusión;2019M04;1
11 Cádiz;Por fusión;2019M03;0
11 Cádiz;Por fusión;2019M02;6
11 Cádiz;Por fusión;2019M01;2
11 Cádiz;Por fusión;2018M12;1
11 Cádiz;Por fusión;2018M11;0
11 Cádiz;Por fusión;2018M10;1
11 Cádiz;Por fusión;2018M09;0
11 Cádiz;Por fusión;2018M08;3
11 Cádiz;Por fusión;2018M07;2
11 Cádiz;Por fusión;2018M06;1
11 Cádiz;Por fusión;2018M05;3
11 Cádiz;Por fusión;2018M04;0
11 Cádiz;Por fusión;2018M03;1
11 Cádiz;Por fusión;2018M02;3
11 Cádiz;Por fusión;2018M01;4
11 Cádiz;Por fusión;2017M12;2
11 Cádiz;Por fusión;2017M11;0
11 Cádiz;Por fusión;2017M10;2
11 Cádiz;Por fusión;2017M09;2
11 Cádiz;Por fusión;2017M08;1
11 Cádiz;Por fusión;2017M07;1
11 Cádiz;Por fusión;2017M06;0
11 Cádiz;Por fusión;2017M05;2
11 Cádiz;Por fusión;2017M04;2
11 Cádiz;Por fusión;2017M03;2
11 Cádiz;Por fusión;2017M02;0
11 Cádiz;Por fusión;2017M01;1
11 Cádiz;Por fusión;2016M12;1
11 Cádiz;Por fusión;2016M11;0
11 Cádiz;Por fusión;2016M10;1
11 Cádiz;Por fusión;2016M09;1
11 Cádiz;Por fusión;2016M08;1
11 Cádiz;Por fusión;2016M07;0
11 Cádiz;Por fusión;2016M06;1
11 Cádiz;Por fusión;2016M05;4
11 Cádiz;Por fusión;2016M04;0
11 Cádiz;Por fusión;2016M03;7
11 Cádiz;Por fusión;2016M02;6
11 Cádiz;Por fusión;2016M01;1
11 Cádiz;Por fusión;2015M12;0
11 Cádiz;Por fusión;2015M11;0
11 Cádiz;Por fusión;2015M10;0
11 Cádiz;Por fusión;2015M09;1
11 Cádiz;Por fusión;2015M08;0
11 Cádiz;Por fusión;2015M07;2
11 Cádiz;Por fusión;2015M06;0
11 Cádiz;Por fusión;2015M05;1
11 Cádiz;Por fusión;2015M04;4
11 Cádiz;Por fusión;2015M03;6
11 Cádiz;Por fusión;2015M02;1
11 Cádiz;Por fusión;2015M01;4
11 Cádiz;Por fusión;2014M12;3
11 Cádiz;Por fusión;2014M11;1
11 Cádiz;Por fusión;2014M10;2
11 Cádiz;Por fusión;2014M09;5
11 Cádiz;Por fusión;2014M08;2
11 Cádiz;Por fusión;2014M07;4
11 Cádiz;Por fusión;2014M06;2
11 Cádiz;Por fusión;2014M05;1
11 Cádiz;Por fusión;2014M04;5
11 Cádiz;Por fusión;2014M03;2
11 Cádiz;Por fusión;2014M02;0
11 Cádiz;Por fusión;2014M01;3
11 Cádiz;Por fusión;2013M12;0
11 Cádiz;Por fusión;2013M11;1
11 Cádiz;Por fusión;2013M10;4
11 Cádiz;Por fusión;2013M09;5
11 Cádiz;Por fusión;2013M08;2
11 Cádiz;Por fusión;2013M07;1
11 Cádiz;Por fusión;2013M06;0
11 Cádiz;Por fusión;2013M05;1
11 Cádiz;Por fusión;2013M04;4
11 Cádiz;Por fusión;2013M03;1
11 Cádiz;Por fusión;2013M02;3
11 Cádiz;Por fusión;2013M01;0
11 Cádiz;Por fusión;2012M12;1
11 Cádiz;Por fusión;2012M11;4
11 Cádiz;Por fusión;2012M10;2
11 Cádiz;Por fusión;2012M09;4
11 Cádiz;Por fusión;2012M08;1
11 Cádiz;Por fusión;2012M07;0
11 Cádiz;Por fusión;2012M06;2
11 Cádiz;Por fusión;2012M05;2
11 Cádiz;Por fusión;2012M04;0
11 Cádiz;Por fusión;2012M03;1
11 Cádiz;Por fusión;2012M02;7
11 Cádiz;Por fusión;2012M01;3
11 Cádiz;Otras;2022M12;4
11 Cádiz;Otras;2022M11;3
11 Cádiz;Otras;2022M10;1
11 Cádiz;Otras;2022M09;1
11 Cádiz;Otras;2022M08;5
11 Cádiz;Otras;2022M07;1
11 Cádiz;Otras;2022M06;3
11 Cádiz;Otras;2022M05;2
11 Cádiz;Otras;2022M04;4
11 Cádiz;Otras;2022M03;3
11 Cádiz;Otras;2022M02;2
11 Cádiz;Otras;2022M01;1
11 Cádiz;Otras;2021M12;3
11 Cádiz;Otras;2021M11;3
11 Cádiz;Otras;2021M10;3
11 Cádiz;Otras;2021M09;0
11 Cádiz;Otras;2021M08;2
11 Cádiz;Otras;2021M07;0
11 Cádiz;Otras;2021M06;3
11 Cádiz;Otras;2021M05;3
11 Cádiz;Otras;2021M04;7
11 Cádiz;Otras;2021M03;4
11 Cádiz;Otras;2021M02;3
11 Cádiz;Otras;2021M01;2
11 Cádiz;Otras;2020M12;0
11 Cádiz;Otras;2020M11;0
11 Cádiz;Otras;2020M10;1
11 Cádiz;Otras;2020M09;3
11 Cádiz;Otras;2020M08;0
11 Cádiz;Otras;2020M07;0
11 Cádiz;Otras;2020M06;2
11 Cádiz;Otras;2020M05;1
11 Cádiz;Otras;2020M04;1
11 Cádiz;Otras;2020M03;0
11 Cádiz;Otras;2020M02;0
11 Cádiz;Otras;2020M01;0
11 Cádiz;Otras;2019M12;0
11 Cádiz;Otras;2019M11;2
11 Cádiz;Otras;2019M10;2
11 Cádiz;Otras;2019M09;1
11 Cádiz;Otras;2019M08;0
11 Cádiz;Otras;2019M07;2
11 Cádiz;Otras;2019M06;0
11 Cádiz;Otras;2019M05;1
11 Cádiz;Otras;2019M04;1
11 Cádiz;Otras;2019M03;2
11 Cádiz;Otras;2019M02;3
11 Cádiz;Otras;2019M01;1
11 Cádiz;Otras;2018M12;3
11 Cádiz;Otras;2018M11;3
11 Cádiz;Otras;2018M10;5
11 Cádiz;Otras;2018M09;0
11 Cádiz;Otras;2018M08;2
11 Cádiz;Otras;2018M07;1
11 Cádiz;Otras;2018M06;3
11 Cádiz;Otras;2018M05;5
11 Cádiz;Otras;2018M04;4
11 Cádiz;Otras;2018M03;2
11 Cádiz;Otras;2018M02;2
11 Cádiz;Otras;2018M01;3
11 Cádiz;Otras;2017M12;2
11 Cádiz;Otras;2017M11;3
11 Cádiz;Otras;2017M10;3
11 Cádiz;Otras;2017M09;0
11 Cádiz;Otras;2017M08;3
11 Cádiz;Otras;2017M07;1
11 Cádiz;Otras;2017M06;4
11 Cádiz;Otras;2017M05;6
11 Cádiz;Otras;2017M04;7
11 Cádiz;Otras;2017M03;4
11 Cádiz;Otras;2017M02;6
11 Cádiz;Otras;2017M01;5
11 Cádiz;Otras;2016M12;4
11 Cádiz;Otras;2016M11;0
11 Cádiz;Otras;2016M10;4
11 Cádiz;Otras;2016M09;1
11 Cádiz;Otras;2016M08;4
11 Cádiz;Otras;2016M07;5
11 Cádiz;Otras;2016M06;4
11 Cádiz;Otras;2016M05;7
11 Cádiz;Otras;2016M04;6
11 Cádiz;Otras;2016M03;6
11 Cádiz;Otras;2016M02;2
11 Cádiz;Otras;2016M01;5
11 Cádiz;Otras;2015M12;7
11 Cádiz;Otras;2015M11;5
11 Cádiz;Otras;2015M10;4
11 Cádiz;Otras;2015M09;1
11 Cádiz;Otras;2015M08;2
11 Cádiz;Otras;2015M07;8
11 Cádiz;Otras;2015M06;4
11 Cádiz;Otras;2015M05;1
11 Cádiz;Otras;2015M04;3
11 Cádiz;Otras;2015M03;2
11 Cádiz;Otras;2015M02;0
11 Cádiz;Otras;2015M01;1
11 Cádiz;Otras;2014M12;0
11 Cádiz;Otras;2014M11;8
11 Cádiz;Otras;2014M10;4
11 Cádiz;Otras;2014M09;3
11 Cádiz;Otras;2014M08;2
11 Cádiz;Otras;2014M07;8
11 Cádiz;Otras;2014M06;2
11 Cádiz;Otras;2014M05;0
11 Cádiz;Otras;2014M04;10
11 Cádiz;Otras;2014M03;6
11 Cádiz;Otras;2014M02;5
11 Cádiz;Otras;2014M01;4
11 Cádiz;Otras;2013M12;2
11 Cádiz;Otras;2013M11;2
11 Cádiz;Otras;2013M10;7
11 Cádiz;Otras;2013M09;4
11 Cádiz;Otras;2013M08;8
11 Cádiz;Otras;2013M07;4
11 Cádiz;Otras;2013M06;3
11 Cádiz;Otras;2013M05;3
11 Cádiz;Otras;2013M04;4
11 Cádiz;Otras;2013M03;4
11 Cádiz;Otras;2013M02;0
11 Cádiz;Otras;2013M01;0
11 Cádiz;Otras;2012M12;4
11 Cádiz;Otras;2012M11;1
11 Cádiz;Otras;2012M10;2
11 Cádiz;Otras;2012M09;3
11 Cádiz;Otras;2012M08;3
11 Cádiz;Otras;2012M07;1
11 Cádiz;Otras;2012M06;0
11 Cádiz;Otras;2012M05;4
11 Cádiz;Otras;2012M04;1
11 Cádiz;Otras;2012M03;0
11 Cádiz;Otras;2012M02;1
11 Cádiz;Otras;2012M01;0
39 Cantabria;Voluntaria;2022M12;37
39 Cantabria;Voluntaria;2022M11;21
39 Cantabria;Voluntaria;2022M10;16
39 Cantabria;Voluntaria;2022M09;19
39 Cantabria;Voluntaria;2022M08;14
39 Cantabria;Voluntaria;2022M07;11
39 Cantabria;Voluntaria;2022M06;11
39 Cantabria;Voluntaria;2022M05;19
39 Cantabria;Voluntaria;2022M04;11
39 Cantabria;Voluntaria;2022M03;35
39 Cantabria;Voluntaria;2022M02;32
39 Cantabria;Voluntaria;2022M01;42
39 Cantabria;Voluntaria;2021M12;30
39 Cantabria;Voluntaria;2021M11;16
39 Cantabria;Voluntaria;2021M10;9
39 Cantabria;Voluntaria;2021M09;13
39 Cantabria;Voluntaria;2021M08;9
